lat,lon,lookup_elevation_m
53.71,-115.993,799
53.72,-113.213,603
53.733,-115.581,800
53.74,-116.158,871
53.793,-114.638,741
53.795,-116.165,869
53.806,-111.316,653
53.836,-102.949,275
53.863,-116.031,843
53.866,-110.903,566
53.868,-111.081,604
53.869,-111.859,646
53.88,-112.332,627
53.89,-114.91,677
53.901,-119.139,1178
53.937,-115.14,727
53.944,-114.301,671
53.972,-101.168,265
53.991,-111.309,647
53.995,-111.306,648
54.023,-110.913,555
54.044,-100.877,260
54.105,-112.152,649
54.111,-114.402,634
54.12,-112.472,609
54.124,-111.33,642
54.152,-113.873,649
54.184,-112.347,609
54.192,-110.659,582
54.212,-111.624,611
54.241,-130.133,36
54.28,-101.812,272
54.385,-128.534,87
54.398,-116.81,814
54.442,-102.157,298
54.472,-113.813,703
54.475,-110.196,538
54.477,-111.562,597
54.501,-110.562,552
54.502,-110.535,554
54.516,-107.875,454
54.527,-101.101,302
54.552,-113.666,698
54.584,-100.498,284
54.585,-101.383,299
54.595,-128.401,121
54.596,-100.802,291
54.618,-113.611,699
54.659,-102.078,305
54.666,-112.647,630
54.669,-110.977,610
54.677,-102.865,320
54.677,-101.663,294
54.692,-102.078,303
54.7,-115.527,1080
54.71,-128.78,147
54.712,-111.844,565
54.722,-128.788,152
54.733,-113.532,586
54.79,-99.971,266
54.792,-113.108,606
54.844,-102.648,319
54.85,-113.513,600
54.857,-102.522,337
54.861,-102.14,357
54.889,-102.829,320
54.893,-113.609,630
55.066,-119.103,687
55.111,-118.754,649
55.116,-105.251,370
55.171,-107.512,452
55.181,-118.82,657
55.196,-129.099,53
55.198,-127.689,323
55.205,-127.767,379
55.214,-119.434,720
55.258,-119.487,729
55.267,-105.184,366
55.268,-105.366,384
55.331,-119.553,750
55.346,-118.771,712
55.409,-131.698,16.19
55.445,-131.684,403.5
55.467,-132.862,117.81
55.491,-98.024,187
55.511,-131.726,19.78
55.593,-104.778,348
55.636,-104.732,348
55.707,-132.852,110.65
55.725,-117.196,582
55.781,-118.829,621
55.923,-118.595,350
55.986,-113.893,545
56.042,-108.671,441
56.089,-129.295,263
56.092,-117.562,336
56.096,-118.392,673
56.117,-116.826,638
56.162,-117.422,323
56.211,-117.207,535
56.339,-103.297,336
56.531,-117.677,641
56.58,-132.741,16.3
56.615,-132.823,8.96
56.923,-117.63,460
56.954,-117.624,480
57.062,-135.207,84.87
57.133,-135.369,20.93
57.281,-117.195,439
57.733,-103.964,420
57.76,-115.549,716
57.763,-152.478,32.2
57.831,-152.36,19.1
57.973,-117.13,263
58.097,-103.805,411
58.328,-116.575,327
58.381,-134.737,61.45
58.408,-116.124,273
58.411,-134.587,17.34
58.49,-117.164,328
59.148,-135.363,88.96
59.334,-135.559,43.68
59.453,-136.026,62.08
59.483,-135.359,0
59.556,-112.267,278
59.631,-133.421,929
59.768,-151.865,10.39
59.843,-151.812,66.01
60.01,-111.871,179
60.027,-151.688,41.2
60.051,-151.668,6.15
60.233,-151.387,72.17
60.293,-151.269,42.93
60.341,-149.369,134
60.398,-137.044,701
60.407,-149.362,146
60.416,-149.381,143
60.438,-150.319,59.52
60.446,-133.602,799
60.462,-150.322,127.9
60.466,-150.204,95.44
60.473,-150.461,74.99
60.479,-149.728,138.85
60.482,-133.307,707
60.484,-149.974,104.01
60.484,-149.888,142.26
60.499,-149.688,153.15
60.5,-150.863,40.95
60.508,-116.249,277
60.516,-150.702,54.98
60.531,-149.557,205.95
60.536,-150.755,45.48
60.558,-134.444,658
60.577,-137.209,766
60.585,-136.146,688
60.608,-134.941,701
60.636,-149.497,413.48
60.653,-136.106,670
60.661,-144.763,51.66
60.678,-129.231,693
60.702,-150.799,80.19
60.725,-149.292,199.13
60.751,-149.256,227.65
60.752,-137.522,603
60.786,-148.88,34.43
60.794,-148.909,13.74
60.801,-137.49,663
60.804,-151.016,21.25
60.85,-149.533,427.85
60.864,-115.744,161
60.931,-149.664,28.12
60.973,-149.464,26.4
60.991,-133.025,805
61.079,-135.207,667
61.086,-146.343,36.23
61.089,-138.534,777
61.09,-133.05,981
61.121,-145.686,630.8
61.138,-146.214,50.14
61.144,-119.842,243
61.152,-138.554,792
61.16,-128.16,1394
61.197,-136.994,943
61.227,-149.733,78.05
61.245,-135.461,793
61.253,-138.808,811
61.307,-149.57,82.27
61.357,-138.997,794
61.369,-121.828,227
61.403,-129.645,743
61.409,-149.148,291.95
61.543,-149.849,50.87
61.558,-149.822,51.6
61.61,-149.274,120.26
61.665,-145.174,453.74
61.703,-135.937,609
61.708,-150.027,71.94
61.753,-150.058,62.59
61.776,-148.495,244.11
61.798,-147.795,530.37
61.854,-140.152,701
61.854,-121.343,122
61.987,-146.951,745.89
61.987,-132.607,740
62.07,-135.42,627
62.086,-136.284,585
62.1,-135.48,912
62.108,-136.271,521
62.146,-145.478,472.8
62.17,-136.09,791
62.188,-134.988,673
62.199,-134.381,631
62.209,-133.397,699
62.24,-140.684,765.6
62.28,-146.551,749.79
62.283,-136.306,505
62.382,-140.876,677.39
62.471,-114.417,210
62.487,-113.467,220
62.528,-145.52,576.92
62.567,-113.98,198
62.729,-143.868,677.5
62.737,-150.17,231.59
62.747,-150.115,244.55
62.868,-145.535,800.09
63.052,-146.012,902.95
63.165,-143.195,599.73
63.22,-136.15,875
63.294,-148.055,761.65
63.325,-142.839,500.65
63.37,-136.678,488
63.374,-143.543,485.32
63.39,-135.53,711
63.509,-137.03,474
63.671,-149.576,779.61
63.677,-145.883,545.49
63.73,-148.894,494.87
63.74,-149.294,788.54
63.886,-142.229,573.33
63.989,-138.747,434
64.041,-139.403,319
64.042,-139.407,319
64.051,-139.113,369
64.055,-145.442,320.26
64.06,-145.733,348.06
64.063,-139.427,322
64.075,-139.438,320
64.077,-141.633,544.02
64.198,-145.827,294.4
64.319,-146.641,255.37
64.438,-146.882,219.19
64.469,-146.937,198.51
64.506,-138.221,1027
64.774,-141.238,354.75
64.84,-147.81,137.52
64.903,-146.373,225.79
65.087,-147.73,190.07
65.192,-147.257,238.21
65.274,-146.694,364.68
65.353,-138.271,594
65.356,-146.621,726.42
65.37,-147.088,504.54
65.918,-149.816,122.83
66.566,-150.81,302.73
66.914,-136.354,469
67.318,-150.163,336.4
68.333,-133.654,31
68.362,-133.733,14
68.5,-149.46,874.8
